"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",2,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",3,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"15",3,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"16",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"17",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"18",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"19",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"20",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"21",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"22",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"23",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"24",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"25",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"26",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"27",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2025-05-31,"28",3,"pmf","decrease",0
